SOC,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
19-4041.01,0.35530872226924987,-0.1567217349028232,0.18067015916377088,-0.16134300268690546,-0.3784367542847188,1.243665473256852,-0.4277148940405095,-1.0225748246816775,-1.1156183506616326,-1.0427751330892587,-0.34860941236536336,-0.42562459627770627,-0.1050193442391332,-1.1806231901755533,-0.8987422338517892,-1.2103680826594376,-0.49914840212921024,0.20988366856437338,0.20354180208960304,-0.16192937766264526,0.371296989393234,-0.05234192621351116,0.286191124579141,0.5837060385939874,-0.3875954965370304,0.147899513619783,-0.3508676262629382,-0.28813674781002935,-0.6396493887471568,-0.20502872630001057,-0.5613518547694124,-0.10903847732822049,-0.6212365127811676,-0.10395965150439836,-0.3326374838780228
19-4041.02,0.35530872226924987,-0.917395778139986,0.0609158212454356,-0.7167849911142188,0.7399684558882702,1.3870619557237944,0.42844300194174756,-0.020925590115705897,0.15305327759998577,0.6178981915717776,-0.6711544527937059,-0.5237465707996679,-0.44387192886017995,-0.7292980678719015,-0.6327069569656211,-0.9067599541300396,-0.3469295345263831,0.35406514227762376,0.11283083434582314,1.2910275718885171,-0.5682244511710682,0.8535443198708117,0.7880798726024119,0.7696227576228732,1.2235846215612631,1.0399970270939451,1.2903478732971063,0.945544664439343,-0.40174162332221824,0.4934472165247318,0.3820887696767892,-0.21037221417476187,0.08462128032315443,0.04371882810770796,-0.1945183264682007
19-4051.01,0.35530872226924987,0.8441651640934438,-0.19031605680693284,0.3701493242081619,0.6892407284403854,1.117200006512515,0.5116270334506032,-0.15983590511873394,-0.3232284474451195,1.6089064752019375,-0.8452681732592742,-0.6205424101289503,-1.18168005215785,-0.8863158245671385,-0.9673361855032142,-1.4514395597942442,-0.03616523645336746,-1.2400704414193093,0.5082294353551594,0.7681299686957784,-0.5682244511710682,0.12355404733068596,1.8190523273591142,1.4837522451056677,1.3619473834646278,1.2966111401875768,1.5185107914493507,1.0461396234750546,0.2635036312480298,-0.26861594546179957,-0.12800331077443008,-0.21037221417476187,-0.441249543928625,-0.47857331160838834,-0.934171028647573
19-4051.02,0.4976859311877296,0.6039523083343387,0.10287572853472465,-0.08717263024839433,0.8065086488757419,1.1831577026320346,0.7698483409243735,-0.15983590511873394,0.6010051282733657,1.4185407643462495,-0.34860941236536336,-0.3261583180698598,0.13390411824260276,0.26655488826442475,0.5076846195993393,-0.1236961171653573,-0.12014068187734667,-1.3681407179302987,-0.33500769779554634,-0.23668654032684927,-0.5682244511710682,-0.05234192621351116,1.4747966284748033,0.7321987630515132,0.48559285585642026,0.9200751821479871,0.10396545557493772,0.9934604538338019,0.2857508062200438,0.4934472165247318,-0.006157422292432899,-0.1046969201369697,0.018443774183374995,-0.17910664402818943,0.252145478394831
19-4061.00,1.1439092400883184,0.5829051377821957,0.8606810512686134,-0.013825483238513077,1.14222624734354,1.3246769555778284,0.5146868830934486,0.2524731629095161,0.40571398049828744,-0.8583997548410137,-0.5022647528303705,-0.5237465707996679,-0.4834628453888213,-0.41052791133506594,-0.23509831229455797,-0.8963336309436345,0.20305418811859013,0.11620925116758642,0.29477043731660546,-0.29106307989519514,-0.5682244511710682,1.9481125519616362,-0.48098204335211614,-0.6639597584141971,-0.9277385247205129,-0.12529001861823272,-0.8893787623769714,0.3781719851456041,-0.2366847289721011,0.4319651899072897,0.44117654265545,-0.5315882676733603,0.037769560644776136,0.3783888380291275,-0.40222333140262423
19-4061.01,0.5050809705791054,0.34372171459530854,0.48750976616964226,0.451451035397643,0.3392110780325727,0.577002573520358,-0.07482390116937307,-0.020925590115705897,-0.7776817440151116,-0.1667731732073459,0.04779538480103599,-0.031774226010770464,-0.1846336894586269,0.64695697043119,-0.4339023894300202,0.2536371373600726,0.0425343887859533,0.3062588603568685,-0.647136953470134,-1.2423377136869083,-0.5682244511710682,-0.22522979483577896,-0.771266461706805,-0.13466844371825462,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-2.014345928062661,0.3552746127511705,0.67541170649899,0.3820887696767892,0.57330946582159,-0.09914241541447769,-0.3126300876579189,-0.1899956093061524
19-4091.00,0.6384269814766979,0.8441651640934438,0.7307790296089367,0.451451035397643,0.8065086488757419,1.5256876932361025,0.6019160607799995,-0.020925590115705897,0.40571398049828744,0.30135888983002973,0.12832607582672056,-0.3261583180698598,0.5077818122920333,0.4146500443001158,0.30612614193292603,0.2506294547343071,0.37123516552889807,1.1917022979288827,-0.20999556490228868,0.7270884999967413,-0.5682244511710682,0.45350484931577373,0.7880798726024119,0.6953465525259651,0.8928564873424355,0.5668868975268866,0.7586694400239214,0.697683414094692,0.11046979084401942,0.6164553237684897,0.44117654265545,0.4588278972806474,0.2539522301797025,0.3136314590994005,-0.06453594032235238
19-4092.00,0.8308589363937703,0.8433810592406167,1.1046037411553342,0.8379052977649131,0.44701418810147714,1.3601705040075027,0.7698483409243735,0.4085072993549605,0.5359234174187631,-0.18607782453821528,0.12501755793781946,-0.23328923574470234,0.35784345121658107,-0.4913151727205497,0.47615936548027454,-0.20404692700477225,0.9876398081811896,-0.13059891826446027,0.014539476657336467,1.0589635762632865,-0.5682244511710682,0.5262938250161115,0.40215182013551565,0.7321987630515132,0.717331737886557,0.4957093147434617,0.6079724009043549,0.1230421880398347,0.3435860283383787,0.4934472165247318,0.2481891946925583,0.22526377529095368,-0.07460810074135764,-0.37778542819523653,0.5518410130886485
19-4093.00,-0.03373940063363754,0.34372171459530854,-0.24924441083762158,-0.3249930038371098,0.27829862363071795,0.7343318734451034,0.17151971874548427,-0.22794083533958473,0.3431688054211627,-0.09934384827830864,-0.038133876343703264,0.07308793326261823,0.35784345121658107,-0.5706038926629028,0.3706441873657606,0.10524146865237778,-0.3469295345263831,-0.372849015835753,0.4313579722700015,0.7270884999967413,0.3109738219110048,0.9146719285213412,0.506905566759674,0.7321987630515132,0.6298618287377779,0.22821838438284117,0.6635157344256699,0.42980277101520786,0.11046979084401942,0.4934472165247318,0.3086027876398613,0.4588278972806474,0.18437876332185674,0.24028806361994803,0.6197862719568348
19-4099.01,0.4358169620848546,-0.15854695654216547,0.1239256990190656,-0.42290806290186445,0.7510038738479983,0.9150306264215643,-0.33868015691341036,-0.020925590115705897,0.014693361986778307,1.118444861007543,-0.27019931458703644,-0.9394585098596288,-0.7950434140882884,-0.2687940959665323,-0.17534315134505526,-0.20404692700477225,0.2882662157974424,0.06845280548362435,0.08080926625211414,0.287250156399687,0.682661329166872,0.2092266349680149,0.9403826216005604,0.7652442961246992,0.6131776089648209,1.1506941147363692,0.45483271424168686,2.077976266210535,-0.39848258931920094,0.4934472165247318,0.5617917457617808,-0.21037221417476187,-0.6212365127811676,-0.2294357460417777,-1.2172168893738395
19-4099.02,0.6384269814766979,0.6039523083343387,0.25244388325996825,0.21478542968453715,1.0531514126867287,1.117200006512515,0.5116270334506032,0.7750900834836126,-0.05290521087295405,0.0256713454967843,-0.5022647528303705,-0.3261583180698598,0.21475436138020837,-0.04325571319069073,-0.17534315134505526,0.18042890081060603,0.12554724182577487,1.177688985832216,0.11283083434582314,0.8905278853438677,1.3763229883560826,1.111823541857174,0.5999912369510624,0.6953465525259651,1.0895898792621237,0.8007812917946906,1.0599645336563315,0.5263707356281675,0.3651926522357212,1.00309779851502,0.6832710682241586,-0.10903847732822049,-0.3403891066481414,-0.2847704708657254,-0.26190124921237656
19-4099.03,0.28028081306101216,-0.15854695654216547,0.29484937546842105,0.06120711358065737,1.5236472638608454,0.8085175865992809,0.5146868830934486,0.044939413359426424,0.07530928823054717,0.32610303531656365,-0.5873596658828086,0.17518975454863986,-0.26161095326794165,-0.19093348984333935,-0.05579001279644285,-0.6737493924987951,0.20637490686953272,0.06845280548362435,0.6592968355625624,0.8881518779043729,0.0715681969388597,2.26507336660338,0.49305972410039534,0.3376481063248071,0.7253038859914195,0.5787591619171812,0.49271759775145385,0.697683414094692,0.44283881568831385,0.934727757504891,0.3086027876398613,-0.6493733732471142,0.08462128032315443,0.436719057488584,-0.04961885082618351
21-1011.00,0.8302623809925309,1.254338478436505,0.9177050589511077,1.13755790811096,-0.6780701351201032,0.07513167071445606,0.9317099050528718,1.0659044473096553,1.069058156853172,1.118444861007543,2.3582888818463545,0.5788967954901681,1.5787409654137599,0.7962865580988838,0.6457068458937374,1.885721375415538,0.2882662157974424,-0.1559679301639018,-0.33500769779554634,-1.2423377136869083,-0.5682244511710682,-0.1524289390832203,-1.0344788723135625,-1.2203790524616194,-0.9277385247205129,-0.9423992266680686,-0.8893787623769714,-1.2226296884060621,1.1153021185709227,0.67541170649899,0.8055064759069873,0.006770035737634577,-0.2557715299056352,-0.2294357460417777,0.764106323518409
21-1012.00,1.027319796833318,1.4278014807977673,1.1658854097908142,1.2209608606833857,-0.6210860139486467,-0.4090805038712821,0.9317099050528718,1.2901709629688578,1.4619290621056236,1.0170132590655079,2.6735408628728394,1.8326583570301254,2.0521680634039714,1.7768578534350374,1.450546505745697,2.1824445190394206,1.233360682826279,-1.4285030130352072,0.014539476657336467,-1.2423377136869083,-0.5682244511710682,0.3811289071521471,-1.0826050023170308,-1.67982538619279,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-2.014345928062661,1.369994570486735,0.805934375135541,0.8678332172076454,1.2325936458401194,-0.7234751168799444,-1.0215828358966739,0.6942865660958135
21-1013.00,0.8974757077523849,2.685149560694334,1.2861872822818046,1.3786224850102347,-1.027054513936677,0.7742007233706537,0.930921376356188,1.341516791166627,0.8458103194266762,0.999200052551413,3.2028939948679134,0.900442065509678,1.6531272240766817,1.9369816867645795,1.1127656662649739,2.186245771346112,1.617830245066961,1.0881500008495195,-0.5558934286126607,-1.2423377136869083,-0.5682244511710682,-0.5524958117538641,-1.6487150095170744,-1.2203790524616194,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-1.950748030739984,1.695633724260386,0.9745384129362777,1.232273389098682,0.11084383932383542,-1.0301461100091729,-1.6343784866020055,0.6942865660958135
21-1014.00,0.7990519102997518,2.685149560694334,1.1046037411553342,1.2950007569684483,-0.5021003221073846,1.3447430050381293,1.085795395427136,0.9719519860384237,1.329140408845195,1.6079790850171054,3.5741335885855747,0.8982052317923219,2.0106818074448474,1.3991648488266188,0.504960836997964,2.1824445190394206,0.6718507170837192,1.428226886987519,-0.33500769779554634,-1.2423377136869083,-0.5682244511710682,-0.1524289390832203,-1.321420958759645,-1.67982538619279,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-0.8200051196118138,1.4479789067556421,0.9745384129362777,1.2849612734710354,0.006770035737634577,-0.5336880045102362,-0.6972864993501202,0.764106323518409
21-1015.00,0.4976859311877296,0.9234484904875336,0.7864774149009953,0.9150367602039396,-0.7923973734875736,0.3995583227982378,0.337192256563676,0.052815030394211857,0.8458103194266762,1.510427193107094,2.193792066097283,1.2998837880327903,1.0181908583862336,0.7962865580988838,0.3706441873657606,2.0348248787706633,0.1793724744953288,1.1917022979288827,-0.43045133384213874,-1.2423377136869083,-0.5682244511710682,-0.1524289390832203,-1.398953645267388,-1.2203790524616194,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-1.950748030739984,0.44283881568831385,0.9157266871663859,0.9239624688845088,0.3412513024363865,-0.7234751168799444,-1.2334075102905964,0.39527250960750876
21-1021.00,0.8302623809925309,2.5182007053717226,0.9735996919499673,1.6003844524803938,-0.8506828979778572,0.3995583227982378,1.259609202722913,0.6330497118908783,0.5332843332423388,1.324797731456451,2.2058330733651434,1.6188423314828513,1.8920227951030058,2.2457359161671735,0.504960836997964,2.108271080200583,1.068530263519614,0.9829523257088286,-0.43045133384213874,-1.2423377136869083,-0.5682244511710682,-0.22522979483577896,-0.4312552150213039,-0.06959743232740195,-0.9277385247205129,-0.5859996707370188,-0.8893787623769714,-1.061947886991031,1.531558620909006,0.6139621961037328,0.49870891924067257,1.9119076560844164,-1.0301461100091729,-1.3698190293136556,0.5518410130886485
21-1022.00,0.766326434277158,1.66594745482955,1.0329406334816738,1.2170821214906469,-0.7363990522618166,0.8800801380761964,1.0114405403178874,0.7020124721216513,0.8458103194266762,0.0822081486295288,2.566176624523733,2.0250014711737587,0.9469276328297196,0.8694805284747104,0.504960836997964,1.8674906862502518,0.824812870826971,1.3808003907605344,-0.33500769779554634,-0.5854035086174089,-0.5682244511710682,0.12355404733068596,-1.2368243458833676,-0.4255649432482128,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-1.061947886991031,0.8469786065972486,-0.3955653777208094,0.9788229897403998,0.4370018744947265,-0.4378865379874081,-0.40181217544730646,0.8377526368848688
21-1023.00,0.8302623809925309,1.5172230457860612,0.9177050589511077,1.3786224850102347,-0.7923973734875736,1.083550970993348,0.8479762822146353,0.7643161062667246,1.3877042475589327,1.6079790850171054,2.6735408628728394,1.9297917900259454,1.6466613510417742,1.5433620767615845,0.7542080050742554,1.9576912085196687,0.751908529334156,1.145549312215196,-0.5558934286126607,-1.2423377136869083,-0.5682244511710682,0.2092266349680149,-0.6830012459692586,-1.67982538619279,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-0.9930468108987289,0.605368156956011,0.67541170649899,0.6832710682241586,0.9881024694836431,-0.7234751168799444,-1.0215828358966739,0.6942865660958135
21-1091.00,0.4976859311877296,1.0035168513658408,1.283167238201178,1.2170821214906469,-0.5604466704541868,0.7414019105120967,0.5926029525858222,1.1371901912453568,1.990213350054311,0.20915667646448124,1.4316138991974043,0.8813279966265738,0.7342739678260484,0.7962865580988838,0.7845881201584364,0.6440278953006195,-0.19672740470638259,1.2859138659944163,0.11283083434582314,-1.2423377136869083,-0.5682244511710682,-0.22522979483577896,-0.771266461706805,-0.6515479950671084,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-1.7451859342648413,-0.06372702652699508,0.67541170649899,0.5617917457617808,0.6892975435529288,0.7968630821566436,0.5687221106837868,0.6942865660958135
21-1092.00,0.7004641866033188,0.8441651640934438,0.8606810512686134,0.9150367602039396,-1.3050837149520294,-0.2917585986065794,0.7698483409243735,0.351872512990837,-0.6594846483365205,1.118444861007543,1.9012654491152055,0.4521561490729834,1.0181908583862336,0.9436376878639147,0.24244608804450019,0.4737568835521307,0.8292962093209983,-0.22821372597436831,-0.43045133384213874,-1.2423377136869083,-0.5682244511710682,0.12355404733068596,-0.4430030090822118,-0.09293853144130322,-0.9277385247205129,-0.5317352822542282,-0.8893787623769714,-0.6735991025932558,0.8540495861773544,0.37131410334799264,0.3086027876398613,0.8068119552374616,-0.35751322051906664,-0.6972864993501202,-0.4899010065491114
21-1093.00,0.4976859311877296,0.8441651640934438,0.7307790296089367,0.9884808593690249,-0.7923973734875736,-0.010845081347053162,0.41329703129632445,0.20334092554349503,0.21556478070554935,0.8106194263767293,1.7402735722783813,1.2006457713484635,1.1334612123920906,0.7240432663721881,0.17449708735177635,1.885721375415538,0.0425343887859533,-0.1559679301639018,0.014539476657336467,-1.2423377136869083,-0.5682244511710682,0.2123434915168038,-0.796675705417868,-0.06959743232740195,-0.9277385247205129,-0.9900033410375405,-0.8893787623769714,-0.8294208197421301,0.02453303862397045,0.2935618024446365,0.44117654265545,-0.1046969201369697,0.10429326543756905,0.0093186399631242,-0.5569292690525208
21-1094.00,0.6384269814766979,1.0035168513658408,1.106354358471891,1.0626521751271711,-0.4985923495445766,-0.6180995347341384,0.42844300194174756,0.8416379316504552,1.1338722734616011,0.42296128491685264,1.9786799106251522,1.1948261575687673,1.5035611250542114,0.7240432663721881,1.1127656662649739,1.8122973614154554,0.5980240181779345,-0.9059060744753586,-0.11728264478710872,-1.2423377136869083,-0.5682244511710682,0.04241350041799912,-0.48098204335211614,-0.09439585907440427,-0.9277385247205129,-0.29532294289404487,-0.8893787623769714,-0.7616160773703341,0.2857508062200438,1.00309779851502,0.8055064759069873,0.8068119552374616,0.21467297185491319,0.11767605392847262,0.9850980337608902
21-2011.00,1.278657679403229,1.6841898484002884,1.467770360585597,2.1443420930373795,-0.1937413309640213,-0.2897864145778166,0.6689758749037118,1.4254294841174,1.784503547379488,0.6869242829616744,2.819137179564577,1.2912509555508525,2.346117030546972,2.334402357311514,1.7903112074356544,2.4984238732606774,0.751908529334156,-0.677066073932823,-0.5558934286126607,-1.2423377136869083,-0.5682244511710682,-0.1524289390832203,-0.9730284728965233,-0.3287142818855133,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-1.8158127987134864,1.531558620909006,0.4319651899072897,1.232273389098682,1.4492440622346563,1.959068140113762,2.027116253366584,1.322415378360968
21-2021.00,0.7004641866033188,0.5162215460432725,0.4867912338863548,0.9150367602039396,-0.026932488909994737,-0.2326105188780538,0.5146868830934486,0.7750900834836126,1.264317160204434,-0.1228022123919797,1.9734241289864327,1.6188423314828513,1.1131178629134515,0.6498468664641287,1.036399608482956,1.1076268897906347,0.9057476092101164,0.8414261123602211,-0.33500769779554634,-1.2423377136869083,-0.5682244511710682,0.2092266349680149,-0.9196440594859957,-0.7669482835854741,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-0.9021056726932961,0.44556372690528023,0.6139621961037328,0.6832710682241586,1.016078436205385,1.847351156521049,1.4294024290390102,1.3467599513902002
23-1011.00,1.6312425789156801,2.1712073233546514,1.5697428376613722,2.2225151790184934,-0.6210860139486467,-0.2897864145778166,1.8383992798488615,1.4965104672634009,0.40571398049828744,0.8106194263767293,1.3379119900967067,0.6060579734505886,2.566951935218854,2.7034218193648076,0.4360112518121345,0.768763633450213,1.6934240830391074,0.744837517719946,0.2281199142989396,-1.2423377136869083,-0.5682244511710682,0.04241350041799912,-1.48922075627021,-0.9043947602278932,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-2.014345928062661,1.8588552150536957,1.2516325914174735,0.6832710682241586,2.2511989445915748,0.7375972979691046,0.24028806361994803,0.5518410130886485
23-1012.00,1.437734335146964,1.1744119856333393,1.2861872822818046,0.7477073573224975,-1.027054513936677,-1.3725233822712484,1.259609202722913,1.0529248914321268,0.014693361986778307,-0.5666087036685181,0.1975019411819854,-0.7409249690175694,0.5700917898097815,-0.11887625387149181,-0.4339023894300202,-0.5228667323751554,0.4256319845888289,-0.9899911273621369,-0.20597458200172986,-1.2423377136869083,-0.5682244511710682,-0.4107554340578411,-1.2368243458833676,-1.67982538619279,-0.9277385247205129,-0.8961321274287292,-0.8893787623769714,-1.3071562322710129,0.5268748993856496,-0.4467026483422687,-0.36667363067733916,0.8068119552374616,-2.2841903321685293,-1.3330120151754552,-2.7421417170798152
23-1021.00,1.423167304768498,2.108111295280007,1.6950619581240667,1.352334549136832,-0.5021003221073846,-0.3459677373321884,1.9829234999542504,1.2720325283736247,0.27893271219470867,0.999200052551413,1.508184995612933,-0.42562459627770627,0.7914605836147582,1.3302766010658167,-0.09198952450487545,0.10524146865237778,1.3910187801054523,-0.07605788686047735,0.014539476657336467,-1.2423377136869083,-0.5682244511710682,-0.1524289390832203,-1.6487150095170744,-1.67982538619279,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-2.1960611369762244,2.253282190634884,0.11435452907836095,0.25130677153327863,0.57330946582159,-0.2557715299056352,-0.9282803031155394,-0.04961885082618351
23-1022.00,0.8974757077523849,1.9265215694372422,1.467770360585597,1.5086527631196804,-0.7923973734875736,-0.4090805038712821,1.4064387247669716,1.2065836617435588,0.3431688054211627,-0.584910226356115,0.9288054496701842,-0.031774226010770464,2.179368669860296,4.076358252707762,0.17449708735177635,0.2536371373600726,0.9057476092101164,-0.6904533269491503,-0.7866788392701751,-1.2423377136869083,-0.5682244511710682,-0.1524289390832203,-2.010770834797073,-1.67982538619279,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-2.1960611369762244,1.611142705280823,0.04452282560450259,0.11844673324357137,-0.21037221417476187,-1.5411631664682715,-1.9500976943958752,-1.4474456122192663
23-1023.00,1.423167304768498,3.4016956011343185,1.6950619581240667,1.5810786936272228,-0.6210860139486467,-0.04817028188769923,3.2553811958599805,1.8367308783608174,0.014693361986778307,1.510427193107094,1.6636793374407384,-0.1271544906088894,0.7914605836147582,1.5433620767615845,0.30612614193292603,0.10524146865237778,2.288775599300443,0.5606970048017812,-0.10261950731499928,-1.2423377136869083,-0.5682244511710682,-0.4107554340578411,-2.010770834797073,-1.67982538619279,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-2.851641062774616,2.35645830834294,0.6164553237684897,0.44117654265545,1.3292673350510649,-0.5336880045102362,-0.8060725885894627,0.6197862719568348
23-2011.00,0.7669525625956126,0.6832116839561985,0.8606810512686134,0.451451035397643,-1.0936204523371087,-0.3459677373321884,-0.23680387968005284,0.052815030394211857,-0.9150724239652472,-0.7586663893437723,-0.3516634288781956,-0.3261583180698598,0.05428914888203674,-0.19093348984333935,-1.3705969433524514,0.18042890081060603,-0.19672740470638259,-1.0066581549608498,-0.10261950731499928,-1.2423377136869083,-0.5682244511710682,-0.05234192621351116,-1.321420958759645,-1.67982538619279,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-1.950748030739984,-0.47780882213770687,-0.7108480148739277,-0.7560300788614849,-0.1046969201369697,-2.2841903321685293,-2.793832372881858,-1.2282645909235324
23-2091.00,-0.3863741816745876,0.763279884580426,0.18776474921897798,-0.8660999979252936,-1.9684779605281968,-1.3725233822712484,-1.9254363762359088,-1.2975196023296254,-1.3058105550290566,-0.7586663893437723,-1.255786019978058,-2.9929563744473437,-2.5200217551069244,-2.34695601871942,-3.009761865865252,-1.9787785679598187,-2.0871170361930274,-1.600973291570336,-2.2433703913401937,-0.5355051724278198,-0.5682244511710682,-0.8101807159075943,-0.771266461706805,-0.2834117285860525,-0.10087418140700252,-0.3996111976175828,-0.1777558427979907,-0.3415099504556061,-2.4871762651844196,-1.8422058285269398,-1.954936421200476,-0.5648507869718182,-2.2841903321685293,-2.793832372881858,-2.7720254382492033
23-2093.00,0.8283246438676062,0.2559560509421286,0.3676227330604999,0.1353777076617099,-0.435498707781477,-0.7737367776660959,0.1667442123239659,-0.15983590511873394,-0.7817278257145703,-0.7586663893437723,-0.5873596658828086,-0.3261583180698598,-0.5581677369334379,-0.8085856519145876,-1.2428106819069114,-0.04209861654460184,-0.19672740470638259,-0.6097597554651515,-2.2433703913401937,-1.2423377136869083,-0.5682244511710682,-0.5524958117538641,-1.398953645267388,-1.67982538619279,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-1.950748030739984,-0.980150682899385,-0.7108480148739277,-1.0283002070724818,0.22526377529095368,-0.6413091015996165,-0.9282803031155394,-0.3326374838780228
25-1011.00,1.2606706767356466,0.9234484904875336,1.6209404388619157,1.750236230684827,0.7510038738479983,0.016630401861975876,1.0121918257000913,1.566156339630769,2.301079247208468,0.999200052551413,0.295978591313981,-0.3261583180698598,0.21475436138020837,0.26655488826442475,2.307698106164433,-0.13309684873499628,0.751908529334156,0.3569394117059533,-0.33500769779554634,-1.2423377136869083,-0.5682244511710682,0.625382938078152,-1.6487150095170744,-1.2203790524616194,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-1.4746072041713003,0.6779372436815119,0.7402290313629692,0.8055064759069873,0.6764075043023688,-0.5336880045102362,-0.6972864993501202,-0.04961885082618351
25-1021.00,1.2606706767356466,0.9241955609702207,1.5697428376613722,1.4233472341534859,0.9804556724478825,0.8440100743902469,1.085795395427136,1.4254294841174,1.9908046160741368,1.2100821069211043,1.0116232571267976,-0.22931033942881535,0.4352440056230609,0.6498468664641287,2.371859720169635,0.4822226441510464,1.2246173553588813,0.5456429042018122,0.9354034121887241,-0.23668654032684927,-0.5682244511710682,2.435956895071004,-0.7844944899460246,-0.5974129068690828,-0.21395911900592635,-0.7885324800839497,-0.8893787623769714,-0.5540209817942013,1.2904345277433993,1.1882146935680147,1.0002191800844087,0.5350641347094509,-0.06691857298538047,0.1632162859038196,0.39527250960750876
25-1022.00,1.205123146220878,0.8441651640934438,1.387877898226289,1.2950007569684483,2.7057832279120224,0.5408403693669935,0.8479762822146353,1.2720325283736247,1.9268442938699963,1.4185407643462495,-0.11332293547018851,-0.3261583180698598,-0.1846336894586269,-0.11887625387149181,1.9872023125672376,0.18042890081060603,0.824812870826971,0.10299506939549678,-0.33500769779554634,-1.2423377136869083,-0.5682244511710682,0.30270476731340024,-2.010770834797073,-1.67982538619279,-0.9277385247205129,-1.6167330763242147,-0.8893787623769714,-1.5698889052923224,0.11046979084401942,0.31148272655047293,0.7414947218467718,0.22526377529095368,-0.6413091015996165,-0.8060725885894627,-1.0049047075989574
25-1031.00,1.3977428216506569,1.0900925146116323,1.6209404388619157,1.5810786936272228,0.8420410132823297,0.6404458327532194,1.0121918257000913,1.6292319700028923,2.2520949404915336,1.2999044543415783,0.9288054496701842,0.1793867389947431,0.4352440056230609,0.7240432663721881,2.434861089844276,0.4822226441510464,1.2006667143376735,1.426278419773636,0.014539476657336467,-0.4870082871703104,-0.5682244511710682,0.47311509129641943,-0.9448043877293938,-0.8843519101085492,-0.9277385247205129,-0.8413978966198464,-0.8893787623769714,-0.7442592980533077,1.4479789067556421,0.8725399039711019,1.0578969460046657,0.6764075043023688,-0.1776797988017377,0.3783888380291275,0.39527250960750876
25-1032.00,1.205123146220878,0.9234484904875336,1.387877898226289,1.5810786936272228,2.1720638029014103,1.5268242095744844,0.8479762822146353,1.116852285150002,2.1855235487370845,0.6869242829616744,0.035701221548846286,-0.13118789912766501,0.21475436138020837,0.5766532435340855,2.307698106164433,-0.20404692700477225,0.20637490686953272,1.043396542062483,0.806945807237925,-0.4870082871703104,-0.5682244511710682,0.9146719285213412,-0.6646540409183962,-0.7147666147722255,-0.9277385247205129,-0.7091960736526381,-0.8893787623769714,-0.6122137719543447,1.193074972478212,0.8033401380324988,0.8678332172076454,0.0023689977688822433,-0.09914241541447769,-0.3126300876579189,0.252145478394831
25-1041.00,1.3977428216506569,1.2381602768236706,1.6209404388619157,1.6468003872603005,0.7510038738479983,1.5268242095744844,1.0114405403178874,1.7734957459853313,2.3716147812681467,1.6079790850171054,0.12501755793781946,0.6909383451855726,0.05428914888203674,-0.11887625387149181,2.6620345319950522,0.0310702074417677,0.9848328164662863,-0.2787415818743942,-0.10261950731499928,-1.2423377136869083,-0.5682244511710682,0.30270476731340024,-0.796675705417868,-0.313543637462912,-0.9277385247205129,-0.3330005687285041,-0.8893787623769714,-0.43714873439593427,1.193074972478212,0.4910197282039438,0.8678332172076454,0.9126412646390453,-0.09914241541447769,0.11767605392847262,0.3276063905013244
25-1042.00,1.3153364070895284,1.0900925146116323,1.5133225949420483,1.6762946790875322,0.8675312365558735,1.903990829143217,0.8479762822146353,1.7734957459853313,2.2520949404915336,1.324797731456451,0.295978591313981,-0.42562459627770627,0.21475436138020837,0.5044488448804607,2.186009584355906,0.4029564181658131,0.9057476092101164,0.5606970048017812,-0.7866788392701751,-0.42963620733740326,-0.5682244511710682,-0.1524289390832203,-1.1658514195782024,-1.2203790524616194,-0.0874404323170787,-0.45837362701340656,0.15832918382491307,-0.7616160773703341,1.2693075156313718,0.7402290313629692,0.8055064759069873,1.340966646140796,0.037769560644776136,0.11767605392847262,-0.04727195571623659
25-1043.00,1.3977428216506569,1.3162306360035738,1.6950619581240667,1.352334549136832,0.6915561733157227,1.3246769555778284,0.930921376356188,1.6380516327527423,2.1175803984188044,1.324797731456451,0.5203370164947048,-0.13118789912766501,0.36074512851727464,0.6498468664641287,2.5820066832903703,0.18042890081060603,1.3910187801054523,0.6512931302155593,0.2281199142989396,-1.2423377136869083,-0.5682244511710682,0.5490323930399587,-0.6539960134013093,-0.15340068351554778,-0.9277385247205129,-0.5317352822542282,-0.8893787623769714,-0.7442592980533077,0.18786138060134475,0.4934472165247318,0.7414947218467718,0.4588278972806474,0.3877798568162058,0.24028806361994803,0.5518410130886485
