SOC,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
17-3029.11,-0.8944549186926504,-1.0063794107584556,-0.5756063603444761,-0.4822564272384068,-1.5392016459778473,-1.200483039490705,-1.3106532156706265,0.9013530825131999,-1.0935634065040676,0.7693487546772536,2.118453835958344,1.1358769985474362,-0.5347265195145676,0.5985958544717116,1.4293631409934153,2.411204807688142,2.839016364239448,1.0579775372570808,-1.4715489117671965,-1.0972488015020088,-0.7691161942990957,-0.04562309674154849,-0.6036570328113182,-0.8780416594951251,0.2665961097368139,-0.7012062258861381,-1.0444193608665036,-0.8367605829645125,-1.1312689977763275,-0.47731030461476276,-0.6489940791258274,-0.918855373734543,-0.5986844855769311
17-3029.12,-1.3428888895598987,-0.18602335205409934,-0.6976314383501561,-0.8463511041440749,-0.7002370070658448,-1.0587312632975951,-1.0231195956017982,1.0330044801558596,-0.3918631892761449,1.2084178831920762,1.6017304576782263,0.7179027685275324,0.29651127735582117,1.5057990476687027,0.23102155954691114,1.6823026325231187,2.0185361609037775,0.03245571312679532,-1.3055786268782354,-1.1380468578783445,-1.1982937751336427,-0.166885614034908,-0.8312813212470225,-0.20869230409718326,-0.4739897050942938,-1.0098411703867778,-0.450862730957584,-0.4923000102273803,-0.7561184860913035,-0.45965807865223396,-1.4097271870434083,-0.004745579075781455,-0.5913539067522198
17-3031.01,-0.18578777651336592,0.3663599034706669,0.13431591091603498,-0.1573958020814704,-0.2983830845680159,-0.20820606543289036,0.6815344431264206,0.04853175765642339,0.011801562470753037,1.2373291015162053,1.5752079961674341,1.7270104656120218,2.0683815420825544,0.11357070335618819,1.7438259767303266,0.8710644950874269,-0.3264269255850813,-0.05601308284545478,-0.7867713083867514,-0.5650759077661565,2.6688169385710685,-0.2941775995171462,-0.1730312385631756,-0.24700661658847023,0.03187748121232098,0.3426096184410429,0.11012830081723789,1.8798590328904161,-0.1473852252532554,0.6356848299503053,1.2924433959776966,0.8345059050498853,-0.1479413689396288
17-3031.02,-0.6455666606859903,0.47488084904014016,-0.9462768449300508,-1.122972087026827,-0.4419427119482595,-1.3431006837667394,-0.1698124252571883,-1.0439517582626103,-0.7563765335551099,1.6928370278091953,0.6255892237329532,0.7561828863702933,-0.22423140962662352,-0.9027060777882201,-0.0916592274061094,-0.010120064894826803,-0.5734282540474029,0.01194256578258614,-1.309137031132569,-0.7965094283200489,3.0001667081534094,-0.725875331913544,-0.9668554643241127,-1.2592096161820014,-0.1529871544731646,-0.7087570584684898,-0.05437576520936104,0.7965597501304995,-0.6299042819309031,-0.9029616789395557,-0.5456732812627116,-1.1191669721722275,-0.03798657609454728
19-1011.00,0.8291297777278988,0.3362525537461331,0.9744079915953685,1.2337789143411553,-0.05402332346876506,0.5526675905812738,0.9509485714625237,0.9729418495846309,4.258944561786361,0.5760918576747648,0.7340317153310973,0.29909962959598924,0.7296577544632943,0.15562933340998306,1.5590292272309918,1.2186323929430913,2.3290037100423397,2.8126234780230273,0.12969952328098086,0.2700714413471719,0.9282613241584396,0.9992672351180041,0.15832195124228343,1.6593946494328402,1.2810487766260197,1.2651555040307594,-0.5484733230320161,0.5781127036290639,0.718171697369039,0.16269328402907904,0.6084267387335187,0.17990403769206595,0.9820832021345027
19-1012.00,0.17173188712527848,-0.12891655154564513,-0.06327969010851517,0.12542208789242468,-0.9413087891064463,-0.0880986990822198,0.08388978783683837,2.0108565250420853,4.328102722019876,-0.141270189325353,1.1475779597487694,0.6865877438946311,-0.08614806521448158,0.16465380139262836,0.8920598562266505,1.350296211596822,2.4034471344017745,2.4159009927774915,-0.25216640790928785,0.06988306167108246,0.010193398149655426,0.30003461856837743,-0.5890089434110958,0.4288561103576042,0.4567113165055875,0.9858133559524899,-0.06648972331394029,-0.050261350994730454,-0.16222543451911742,0.6244654761990971,0.6582792178947361,-0.3975568248502914,0.03050728061013713
19-1013.00,0.6291098162231262,0.6307763718320337,0.1170597768348844,0.09313446954587204,-0.27297120749221543,0.9277045012471985,-0.37122678673745535,-0.36687866685457865,2.536834220351818,0.4765022322348263,0.38104516569659247,0.03040564994425804,-0.1288596534843295,-0.04405585859180095,1.2196724207627525,0.8484567127642533,1.8220168520178746,2.6853012832142795,-0.8897187874715367,-0.1918936408559876,1.5702064299794989,-0.49312835612281164,-0.6367833968142538,1.540670917924734,1.2614218434932931,0.380697082167744,-0.3927922817935397,0.773775481670457,-0.3048226743007941,-0.09162110840863824,0.08702658130334501,0.06438564898553817,0.8938989819280219
19-1020.01,0.6319936984189666,0.8273514952699681,0.5695788747570586,0.0273570804998086,0.08304361375956373,0.6022293404514539,0.12212957340323875,-0.7981660794015963,-0.758605878437172,0.3849153742359896,0.6351968092342215,-0.19328336799244195,0.2826836070717742,-0.1457436974969605,1.397498246925569,0.6927954917664558,1.6432863474133468,2.827756211956497,-0.5786445434553342,0.28276735230347805,1.8731235633401326,-0.04747558347794658,-0.28828516560218764,-0.3638752638171534,1.0692809033105337,-1.4274111018947162,-0.44706395236965774,0.5879717971542462,0.02749839211609946,0.032166853896903005,1.4215117507505766,-0.16278196914631887,0.5788440769012899
19-1021.00,0.3195399246869306,-0.6009253603622658,-0.4970525849262415,-0.9239691530218722,-2.460274023894233,-0.19054896246666175,-0.9261190845897368,-0.5140240837718257,-0.010562941832313147,0.990956287913788,1.0955904440108313,0.46901308010294857,0.1299345153353946,0.36267214288461586,1.9401373830437447,2.554402108487763,2.6911594777838017,2.9784302232425697,-0.651300774723388,-0.5447137638415334,-1.020858882931975,1.2812101408461376,-0.06708866196625954,1.1544505193570684,1.339449239068247,-0.2585267587113058,0.21842410976905702,-0.19960791179834403,-0.21222002484821434,-0.798975209608955,-0.6802356047901215,-0.002612827423397585,-0.06367813992652843
19-1022.00,0.30286037082927403,0.40694140417114544,-0.3969819153210886,-1.0895136523575668,-1.0979452916464219,0.11704372286759374,-0.3388664520101022,-0.13932661565063267,1.1142813856832083,0.48702280422568683,0.06150779704443177,-0.6702047748258462,-0.9499037507204072,0.09571791645378162,0.5911193291953829,0.3729398282500457,1.8388747507698753,2.734162513061549,-0.8106074274284691,-0.679591420295247,0.14108219971842828,1.1350402362059488,-0.6192366650841372,0.6867574247679598,0.8024991801965867,-0.5696669119740799,-0.43481294506860996,0.23339219673983475,-0.6428482775640357,0.3619753054667349,0.08869176742321515,-0.46400315698692135,0.0136632893462288
19-1023.00,0.6356239860872378,0.4271126538257621,-0.3668218094238494,-0.6073289986901769,-0.0098370323876922,0.4779299347447888,0.2065121363390584,-1.303231395930163,0.21707749406334947,0.5589284345109268,-0.06673995454618425,-0.1375999657273247,0.10317962625187194,-0.21287906335929738,0.5922405247464566,0.3093233856209037,0.5381849125673801,2.755029189397292,-0.3878885523292926,0.5508170058505454,2.2232883012971225,-0.24941679289501473,-0.38224952704692655,-0.22333992187915466,0.7455545687695242,-0.3492348114707293,-0.41542758334524943,1.3933425010349785,0.06747102271047692,0.015233352680297933,1.2714820836840426,-0.2970356772173502,0.8370931577472324
19-1029.01,-0.633297968061086,0.5588691603335764,-0.7414585045521381,-0.35423209016710183,-1.6703828495394173,0.5364454810629762,-1.102548289113408,-0.8507596504346093,0.1392366616928425,1.9925035425425752,0.6842554191976611,0.2890149327114992,-0.48337743401259325,-0.6392430105021951,1.8634508658340638,0.8881436380779231,1.8041181285009127,3.0331508120691737,-0.8614564975973741,-0.7256326600884427,-0.29361416332394225,0.6586814134907486,-0.40328625213909175,0.5867344035288218,0.9188088451838949,-0.9801059573350067,0.6059491165424866,-0.10749512203452552,-0.990465980654969,-1.5623592625411187,-0.4932374626145204,0.1558963168867543,0.5094774636803558
19-1029.02,-0.32906470983276276,-0.31346390836667115,-0.5209724747684698,-1.3808803078446894,-2.962568660950966,0.06803594849362912,-1.3175559902561638,-1.3291872060375902,-0.45188648276938215,0.23939112822255634,-0.03872438092455698,-0.13584879237236722,-0.7415033218991949,-0.4156240534468992,0.8029298413149568,0.9449233203345915,2.357610754095221,3.157889331458824,-0.7101197487531402,-0.702826766184036,-0.8631838794840385,1.2422846671095198,-0.38395147274602565,0.6468481648982377,0.8070546908112323,-0.916313606298796,-0.06648972331394029,-0.5433406148881553,-0.6460091102780473,-0.6560991063685698,-0.6839037945979421,-0.5633132685589721,0.5938399446184743
19-1029.03,0.6201491682334872,0.1596787305954639,0.03712351181404646,-0.1590723038185599,-0.8836687254873775,1.09841072143939,-0.6840332994663615,-0.4028276688055341,-0.059390544052540864,0.6173724278016143,-0.022006833799977175,-0.4557067877206293,-0.7026050496806704,-0.6156566974574296,0.8979200142141525,-0.1483266623519043,1.5134115340618952,2.9033330024543784,0.17759408472972912,0.9284510247657158,0.4477151348467359,1.6766391744603222,0.9614187213582538,0.9051071560414463,1.1934392275750993,0.5948721375907157,-0.052819957349727595,0.6512031171500295,0.8375533850932002,-0.514021024757319,-0.24457611410336993,-0.34396511289062565,0.6231101114973091
19-1031.01,0.34759834608017776,0.35574602043165693,0.6194114134143833,0.6816212612595967,0.7336786966293483,0.46988518695772447,-0.21745051991400918,-0.4781191534015439,2.0978332481249824,0.21847823642995368,1.136494779726882,1.2032073380371187,1.2214260042103313,-0.02063492137803551,0.19404180718606379,0.9230041488231946,1.0975108680368457,1.7757030277234747,0.2621883926966137,0.43685004028749613,2.0444341807078747,-0.4300085389112749,-0.5236748551213674,0.22733155118953643,0.35524438306457906,-0.39365185294274846,-0.39575905759252095,1.0258284348798286,-0.05885766412394401,-0.04994936694468181,1.063405698012132,-0.47298864198358925,0.41930461999412133
19-1031.02,0.9059802989625008,1.0803543762369352,0.847632145410627,-0.3797521016807822,0.02275864878078793,0.6796809064016532,0.9594232629021517,-0.6890157118067698,2.2489447222924044,0.2550465287557612,0.5548918524794951,0.8752392655752788,0.988245784733209,0.5606384445484275,0.17156739476697708,0.20842441677905152,0.8581441198102177,2.0750498977779337,0.2568367440591854,0.532593179394215,2.2852952627098326,-0.15897452544674978,-0.07031023143572221,0.3854607241080532,0.47773666619609595,-0.2062483471923395,-0.08445605432586811,1.9776318828276371,0.11951733658196374,0.8450566555592806,1.3235625680635332,0.29797534269623144,0.8176748737906434
19-1031.03,-0.35072006733209876,0.3641190765286534,-0.11622886157612888,0.7367557236217569,1.6367360531735797,0.4847603921016565,-0.18367644046180412,-0.4886330324157177,-0.23910717260655504,0.3362347916186407,-0.3761821796090455,-0.18896686309552202,-0.23096806638442424,-0.4905395042423221,-0.6529684344296074,-0.03606030139358169,0.071572982498037,1.3285521900326687,0.8060141206259968,1.5967042602713224,2.459385792052817,0.4146198313067248,0.70747016518894,1.8658609013698537,0.5732976053325132,0.003261746208386983,1.5751660053432075,3.8977709998069714,0.9958584419363743,0.8474846654991341,0.5416144603404202,-0.02803444681168269,1.4104127176384327
19-1032.00,0.8248138688725483,1.082875998467325,0.9975206570739921,0.033585012794430734,0.5691292591639808,0.961974603200323,0.8661693979580994,0.18172827465839983,-0.6603632206353658,0.8612686105053713,0.5644047161655282,0.549986512660395,0.430508281783958,0.15105100528080187,1.0991963912750067,0.280025695626537,0.1456339575817454,1.7397368457213906,-0.4710982182141419,0.26092398061070843,2.094987671400296,-0.257199648393621,-0.2744474935764909,-0.25694091397052826,0.2519412305176714,-0.9675655719854483,-0.12959371817519125,1.7142262604378504,-0.07352228409048665,0.6968770699654702,1.5215953614618094,-0.2887315718602609,-0.09884408102641522
19-1041.00,0.6925000337410218,0.3269178306156868,-0.3194549845415479,-0.4953602274468314,-0.3729656177949185,0.40109884306415805,-1.0042272151934024,-1.354934924296928,0.25796798006611865,0.6644494377787816,-0.9126810854778507,-1.0087950353041133,-0.955685781948814,-1.4414279433840917,1.5240569727535067,-0.7810529671786971,-0.05875076214103382,1.8755301683226722,0.7787809230477079,1.9884127263776543,1.2507516188276468,1.8199486395065927,-0.08251431338298633,0.28544001519974793,1.3279741870948578,-0.11958594356653436,-0.5516575809733233,0.4049633659899388,0.5485283124303898,-0.3340787689871012,0.7359429901660651,-1.0977255996311315,0.9208139388042987
19-1042.00,1.204161317603661,0.37689855891246066,0.19980517313218035,0.5935606915887061,-0.5970290096070877,0.9425975280236625,-1.1346081848997587,0.7807634702799953,-0.4788851045310285,0.6988744265168223,0.5326550922742085,0.12317059905806425,-0.3818702590864603,-0.16661361884281783,0.8728135075237252,0.807912964748507,2.049326866487379,2.7383920912632256,0.20629744176078751,-0.15301210651177186,-0.9587332726124197,2.2289697986089436,-0.011552206651895377,0.24997136281851937,1.094607539604915,-0.23493998124927049,-0.6753114231448768,-0.5012174754364619,-0.47141662562736214,-0.5534094545304012,0.7429551445823709,-0.1348595243509068,0.7758153034145432
19-2011.00,0.04954835641753246,-1.0847374770897238,-0.8497326766999775,-0.9461199485556951,-2.488324362738114,-0.45297740230628747,-0.81407695236816,-1.5054173906735397,-1.0935634065040676,2.0816708724862982,1.5789084414651124,0.4631751870160667,-0.3509448743216401,0.01157150204387248,2.866122536715202,3.3983575107387596,1.673747789749956,-0.12195420590923607,-1.257947656836529,-0.99730688358766,0.14796907239672677,-1.3139572104904012,-0.7718153890992883,1.2529060966419963,1.1688491692669774,0.9808413589239418,-0.1490184817844774,0.0402119076637789,-0.2930778977840595,-1.7352014115773438,-0.9991146495757994,0.25508046104610743,0.8454871951375535
19-2012.00,-0.06752198474221771,-0.4128517000231432,-0.05081057993239078,-0.5891972587017804,-1.3901857464167,0.05868049332545736,-0.9668681627678687,-0.04530966368081633,-1.0935634065040676,1.8730872408406187,2.292779486349333,0.49700029544053387,-0.3395815703700052,-0.25359454046541435,2.6843630132657865,3.486477752110904,1.5266958111998037,-0.11693033647162275,-0.40799609882608845,-0.6041167378392831,-0.6013639140829936,-0.61676172951576,-0.03244570264991356,0.945862562370523,0.5456926164482478,-0.8742939218117831,-0.3744802230574835,-0.2984066193517762,-0.012548484187656,-0.7515680267999023,-0.3572093850446228,-0.18727046840185216,0.6782403375126791
19-2021.00,0.06599826746797165,-0.8540632432604381,-0.8975548237781215,-0.255804282992773,-0.2354747020516383,-0.19854071977234053,0.11877816712655165,-0.8002692280874378,-0.24028326025334373,1.17919179429035,0.8123807232446063,0.03400183512851252,-0.5149143980533086,-0.9800758622713601,1.773918987140311,2.7312926356815748,1.2370243265852598,0.29852662241481737,-0.4842647340878121,-0.061411627081435854,3.1609716411335627,-0.902944811842591,-0.7959536010196198,0.3633022586082583,1.0364867703829523,-0.028573340153431288,-0.313867069176274,0.23903592347217845,-0.8585299942800995,0.5171602593413994,-0.1009977508558933,1.0873309456952664,1.6690192302369362
19-2031.00,-0.7534039742436585,0.3032679258482976,-0.3872115069762862,-0.4964355686052536,-0.1976277079249804,-0.7058669406456377,-0.24488964359533336,1.4058651465532779,-0.4149224155233383,0.4644235872053517,0.8874302664075451,-0.30440788709444455,-0.23660142523441768,0.49092237018038365,1.3245600700135396,0.6357163595308805,3.1001352379417906,0.6830143926861681,-0.7015187772291558,-0.9412984049095531,-0.4852304106542408,-0.3751532896151957,-0.7796412938510684,-0.017219977290594417,-0.5115726677398749,-0.0898048106211717,-0.6753114231448768,-0.7622533408543316,-1.0529687243493637,-0.13432492622359413,0.038295627344510405,-0.6299541330349503,-0.3349740966243546
19-2032.00,0.010445303243983019,-0.5080376921383241,0.010401323902384355,0.08335458472017993,-1.162250513259274,-0.08662850690576979,-0.4526037210073091,1.3726958501203361,0.11888845063570404,1.2517401943871787,2.4079917736614562,1.61658205458567,0.16731639614965407,0.3553786885734282,2.20931842932288,2.816237961359194,2.8359431312949264,0.25018300628317364,-1.002435157195554,-0.777082959482438,-0.5096546700836849,-0.27932602236248794,-0.5033700189896521,0.629114367606352,0.5583175996497393,-0.6056653701400798,-0.4822863994240271,-0.07671636964101732,-0.916534678021888,-0.441927831251463,-0.509284789181465,-0.3394776245781176,0.2619216080471932
19-2041.00,0.3222457551035199,1.4113097482428396,0.36376979886284483,0.02865215956706222,0.2581748049920068,-0.4839859294943294,0.5833504550629016,-0.38810399123701833,-0.1779663102727047,0.5137369137154731,0.7071388640575671,0.5365479148720859,0.856443378608637,0.35416735358971674,1.1313202997047738,1.2628145741755938,1.6268329618337811,1.7543410834913613,-0.4522284661037048,-0.03185720468978923,1.7251502815964233,-0.044843730985040645,-0.4480943126383256,-0.4469385477789816,1.0815316883611958,-0.6527518284078626,0.09401005702738202,0.3065883902181172,-0.12758598798302692,0.3378582035936552,1.6452097034628657,0.2548024941048653,0.46514226360047795
19-2041.01,0.07964777409745073,-0.33448294087060093,1.3223376365323973,0.15384458923192484,-1.5759060955199908,-0.20534988352662728,0.346094195229295,-1.3674599053905634,-0.1351490351670347,0.15375534094196672,0.43287320868704826,-0.8436595683105385,-0.2498909864593398,-1.2314978253105082,0.5593196783692022,0.8797131301948018,0.5354879085664817,1.2374622466980183,-0.18032843337319812,0.9065761703110813,2.180477567917791,-0.5461455978659787,-1.0426712913478169,-0.1538419483670133,1.0725731058289474,0.26665129765442824,-0.45679526096927936,1.4766551889027468,0.7822826119283239,-1.6552313523878688,2.11518347703514,-0.7460589007465989,1.2138041055405435
19-2041.02,0.8510511018794461,0.3272521578691214,0.4392238261241039,0.06408230628075272,-0.3953577712076394,-0.1536247775530389,-0.04029815953958689,-0.37671127132528354,0.5904273294080635,0.2462954526068794,0.861348963324974,1.0267245660593898,0.48754792381887335,-0.12731235919210288,0.24671171187380667,0.49429795960852463,0.9022736003637197,2.696955873809778,-1.06335982163252,0.5771274579680246,2.528240406694507,-0.902944811842591,-1.5109544544388571,-0.6107941263181866,0.43236581877977637,-0.19855942696128287,-0.13468316796829485,1.3809567083966208,-0.5620418866237297,-0.2344486007083831,1.5072612431687789,-0.2426689148739613,1.1540623396931478
19-2041.03,0.6547941865568466,-0.438639397184322,0.9774922880177893,0.24769086484907918,-1.4836632028971202,0.06192758696759749,1.1367805185893576,1.2668959330323364,1.636643193720958,0.1572552630475358,1.496737608122176,0.7662431950214366,0.7343698339356322,-0.261355904872075,1.1553069667257327,1.1057227752831937,1.6750927309726464,1.6097628053052289,0.10526433963971887,1.2825703270352349,1.883615532513983,-0.33177858559502027,-0.5688638762485885,0.9202599218553487,0.5812420905032407,0.4592246422988384,-0.3565908749168792,0.8977207235379812,0.7886124328645782,-0.9205762640680931,1.1746736531936934,-0.1592071069135216,0.9814094722829396
19-2042.00,0.01706089599165357,-0.06741709120180714,0.34133239192905146,-0.30773648096428924,-1.0636317770808197,0.18134568781815644,0.01941549895451622,-0.9356119073783349,-0.14271479607809323,0.8953841912048495,0.9447130112325883,0.16890450581162744,0.06594189479833154,-0.04405585859180095,1.170783764438455,1.9007092383786912,1.9826085479603306,1.326701618722169,-0.7469287210899016,-0.159272958118526,3.0253678051521,-0.5176314693051879,-0.579375241443737,0.5210007231667879,0.5127445045893467,1.5038914023067966,-0.12390001711039168,1.8758727551994714,-0.03474272925233388,-0.11256746160962154,0.6832727622555687,-0.06955852047048881,0.38738577915953226
19-2043.00,-0.13061058844895226,-0.3221720817548592,-0.24037590396459407,0.13191019152290684,-0.5840037988219849,0.5252346595118016,-0.2752923683160306,-1.279053203662625,0.44337434358763533,0.762738841463122,1.6733984328027605,0.4203595579614897,0.2094546318244892,0.11451673085939124,1.978986941591504,2.4485965997996955,1.6530894622827037,1.5924589640154752,-0.8048853291816486,0.13436423573509232,2.8943721495218515,-0.38431197179178506,-0.6412943823742538,-0.26260631156016695,0.6030444360589943,0.610316462430592,-0.21362308211479522,0.6167011764272075,-0.46808182379682445,-0.8573988058563284,0.12395800298122274,0.15862680071258398,0.3748768063705731
19-2099.01,-0.1432662577206358,-0.500357229431521,-0.4096576100754158,-0.2768139037110633,-0.8489079442673608,0.13719887087113913,-0.3634432839223926,-0.3705031477440833,0.04747757945731734,1.2332305147984397,0.8858373792655496,0.6091164931093359,-0.6122301576485459,-0.45969655370333956,1.5627914162592698,1.672781457054077,0.41440846620724886,1.222774449520135,-1.1545413585886428,0.29381350143719276,3.7417207085739412,-0.9513384270496272,-0.8002724548499154,0.6153439667780166,0.7778607355958763,0.6049231648203258,-0.16936960942219578,1.184184810864202,-0.42334435660217345,-0.5983219644031013,-0.13349414350441322,0.2708715215402711,0.25644253291766334
19-3011.00,-0.3236323594583685,-1.4231327991746663,3.412040408680375,-0.24050625472774134,-1.8385483637230533,-0.5363384383675139,-0.8532640662000369,-1.279053203662625,0.12514628399270092,0.9134592119439442,-1.0013271066505187,-0.6804446412920095,-0.9644268775369883,-1.3447959185918226,2.2993891713207573,-0.4391249657130571,-1.3059311426430105,-0.3782848211474278,0.11618157044114907,1.0503221525666848,1.0153225280368186,-0.9196526624947174,-0.783011971420001,0.24658558068294667,1.2842224457129352,0.15133211569897104,-0.3398645442942536,1.65450462408202,0.5989747463510086,-2.247086949904686,0.585267419099114,-1.3168359392746078,-0.12245299400159257
19-3011.01,-0.926398682355616,-0.9004152404905359,3.3700166753842487,-1.0306749924825034,-2.3834529881424307,-0.6150081054568514,-0.4983618168568303,-1.325562509306997,0.18522470033371538,1.128128050478796,-0.49570463924518376,-0.5650311232428443,-0.5302553584360613,-1.3100154453742885,2.435087595626982,-0.015161687496881017,-0.30085117211025014,0.7915601305617778,0.13863242069587944,0.9809244039830292,1.2887702561496082,-0.347628631425238,-0.8276548656230992,0.4832255176050921,0.8261680777789608,-0.8183893302640881,-1.0444193608665036,0.9539428838804348,0.40516645824165964,-1.6775324831929825,0.9414881884515374,-1.2867340867132089,0.44023835457973876
19-3022.00,0.8530115556249899,0.5016302991497915,0.3373835318255367,1.0740148053069165,0.11288234691214014,0.6339325103073231,-1.1623528551379043,-0.35053714006463643,-1.0935634065040676,0.5199837916278077,-0.969930801950717,-0.4356985410684499,-1.4211318599446918,-1.5619046545545248,1.6660455993360197,-1.17560486899825,-1.8854539197682305,-0.9347890287180439,0.6423638027080906,1.884174522926155,0.9662250823307728,-0.6697113503253785,-0.6500718814744505,-0.055837780474719836,1.118865197937394,0.12209738483994309,-0.32333446224921814,0.7976856329696244,0.6613849802942988,-1.6049120635175462,0.26915770614793055,0.10630222682050548,0.9921328390009968
19-3031.01,-0.5712241180647735,1.8149903425230491,-1.3911359359698525,-0.8583162374736313,1.110088859523526,-0.24107262393005652,-0.9455274929651968,-0.961505937169763,0.024697045869561632,0.2693340319599847,-1.0474259452979804,-0.5890610928207666,-0.6428174148883663,-0.9320689541901681,0.8510361414092835,-0.9426415519279502,-0.88606237894557,0.06677738814806197,2.953648428476704,2.9980320313770674,-0.5366729355988128,0.406762496713728,3.2422534357409014,2.038850143846672,-0.5431425590502051,-0.10585253837145134,0.07271936466819175,-0.2965132417340177,1.0221478083643614,-0.20421395103048295,1.0574950476007847,-0.6126976850023587,0.050588784557212794
19-3031.02,0.09408650393327635,-0.48011521988556927,-1.072434582119425,-0.7959107032103596,0.9398078266825868,0.809460627727035,-1.2809599984128757,-1.6558864199807182,-0.7541545342588397,-0.3971694892567908,-1.4121480020500934,-1.286402853008879,-1.4211318599446918,-1.6160904994887977,-0.6128680432902205,-1.2980390829325272,-0.3359933112710985,0.5202831263152891,3.119671511638931,1.4416888248439028,-0.6649609612869106,1.1089358305395074,3.7121288031164466,0.3998987697906562,1.4974896201284489,-0.4566577476771476,-0.21045590751046006,0.3139580743933646,2.154362035049727,0.44786431295886325,0.9151751540386018,-0.7726649843028979,-0.06406554862861169
19-3031.03,-1.252423753273507,0.8552339267303147,-0.6947999900167519,-0.26608262725084225,1.5012924264584493,-0.05971614167789489,-1.5544778620347293,-1.798792911956193,-1.0935634065040676,-0.2162087373146127,-1.239171481381593,-1.3551589118579708,-1.230653056120206,-1.4567660755630978,-0.6380543434558744,-1.567973205394458,-1.0251604282910685,0.692926518148733,3.152367327475254,2.897542579405284,-0.6095503204744405,0.8120842750400716,3.794274399538584,0.41407380641076813,0.6348225690940721,-0.3784156556798355,-0.05634337995573214,0.34784524509728304,2.419681705724252,-0.95086587546977,0.4625739308933627,-1.0454238253913528,-0.32051589618102544
19-3032.00,2.212380137969226,0.061386530823368236,0.38671824750058126,1.1771716146351898,0.688187334730061,4.039993989623554,-0.9743533317114241,-0.5996700169766505,-0.09505617304179051,0.2896459714682153,-0.7989909375275148,-0.8280235655744032,-0.8818302664159087,-1.1122159328046572,1.4483961540676926,-0.8570231495551832,-1.1366896851540786,-0.41954339774610044,2.9356801208925107,1.918127943260376,-0.05710565715006543,-0.5752742246608836,1.2837818584790066,1.9843778033090476,1.5201182272883276,-0.41346296496362067,-0.10697382821519803,0.10619574868355192,0.6918279637606713,-1.581045560487635,0.4610853310013412,-0.6568510060039885,0.7529637740211869
19-3039.01,0.19828172535312455,0.5289702421756516,0.4124552559739835,-0.050281983152035095,0.5299909737705405,0.9700900658448954,-1.701171646209309,-1.3177468400447172,-1.0935634065040676,0.22483344307592032,-0.9325606580909839,-1.163693318318966,-1.4211318599446918,-1.3840656918405314,0.9047359821534501,-1.1071053080329218,-0.6203288042713059,1.8099095361798285,3.1631805208935924,1.880885632331462,-0.9452635070414077,2.354688948122869,3.457432210805023,1.6551360426188941,1.8279326398315097,0.09123334653604895,-0.37264727510529044,-0.0680398246386757,1.3815101460399457,-0.8742580594323093,0.2867296601560899,-0.4586013777978255,0.22434585355099854
19-3041.00,0.020122818372897,0.22161462401903906,-0.2921877111520051,-0.950912376581488,-1.3691031558951423,0.43590914381825835,-1.2574942735262618,-1.579738429482959,-0.26962667361100595,0.2365467516449742,-1.141848284896124,-1.1805929461320561,-0.9500085232367909,-1.2319963869657231,0.8528397326153792,-1.188159887929307,-1.312773097224805,-0.28328728590944535,0.7634364299619254,4.047663608325968,1.1858985226630245,-0.3434865308028668,0.029298425320172166,1.92364340813602,1.5795029070414115,1.4163647446230625,0.4252013657418158,2.860515006528515,2.169804017998144,-1.4347603078992008,0.8701344789314936,-0.8405656678667459,1.2294723374969598
19-3051.00,1.6398337625983075,0.04610574881247008,1.3184263425994316,0.6488659002115209,0.5169745877564703,1.457407662016157,1.8851337202815077,-0.9149836815444099,0.08670947491664423,-0.14388262253694323,0.01654466046252682,1.127488275936923,0.7884522796182737,-1.0042650514826548,0.2970629786478056,-0.2563825916756553,-0.33350011945660163,0.5510752139884744,0.5093302876312974,1.9634834892570654,2.781950974985298,-0.6424265196791239,-0.15190049725153257,0.5531889011939872,1.2469874605803584,0.3124076961627703,1.3424409389313687,2.3178358228494185,1.3244501412030258,0.6486977035192412,2.125885943567446,0.06421687496823125,1.9584465895501322
19-3091.01,-0.4311516501872344,0.5755088830171838,0.1871927845980906,-0.3881523301823892,-1.3057608030063739,0.07410456289237581,-0.1381908016133457,-1.40816326242243,0.36346835439045194,0.45125017218627167,-0.7559358540573381,-0.04653686060265746,-0.3128419334354356,-0.7834387299611103,0.21260734730504777,-0.3119452133754121,-0.07372155411734219,1.61895460057927,1.1663694112415728,4.023569268165938,2.443773627515059,0.39069624568155775,-0.03953060803096988,1.4802134833779477,1.543251945655525,4.227533079015788,0.761424775653765,4.585153740297383,2.5969860383456562,-1.646832131654112,0.32577986402880765,-0.8475313337687785,1.6696129049495736
19-3091.02,0.5210462384899982,0.4293167112100151,0.0071273771247006975,-0.7082417077435399,-1.4499196306298137,0.5322934022798598,-0.196150900183982,-0.9270283718021228,-1.0935634065040676,0.6847510531579266,-0.3267326682253325,0.05620117422839587,-0.13088828759609308,-0.18090996606510265,0.12415633709226456,-0.1925508276392835,0.3256159091236719,0.9109269929073334,-0.6042983261413384,3.658553520806936,2.953158468233798,-0.033303091236631444,-0.4759977372735691,0.9480273675613551,1.4334750683525441,4.497195212837603,1.2758393520792892,5.508965579211739,1.9221612630363385,-0.5835786936655618,0.3341211631196431,-0.5266951613323791,0.9856378275690362
